/Users/easton/Data/libriSpeech/dev-clean
3752/4944/3752-4944-0060.flac	64400
3752/4944/3752-4944-0021.flac	116320
3752/4944/3752-4944-0056.flac	72480
3752/4944/3752-4944-0001.flac	70640
3752/4944/3752-4944-0017.flac	112720
3752/4944/3752-4944-0040.flac	44560
3752/4944/3752-4944-0041.flac	39600
3752/4944/3752-4944-0016.flac	174240
3752/4944/3752-4944-0000.flac	53360
3752/4944/3752-4944-0057.flac	40560
3752/4944/3752-4944-0020.flac	215760
3752/4944/3752-4944-0061.flac	39760
3752/4944/3752-4944-0036.flac	109600
3752/4944/3752-4944-0050.flac	43520
3752/4944/3752-4944-0007.flac	44800
3752/4944/3752-4944-0011.flac	54321
3752/4944/3752-4944-0046.flac	29760
3752/4944/3752-4944-0031.flac	138400
3752/4944/3752-4944-0066.flac	114000
3752/4944/3752-4944-0027.flac	182240
3752/4944/3752-4944-0026.flac	40800
3752/4944/3752-4944-0067.flac	43121
3752/4944/3752-4944-0030.flac	51280
3752/4944/3752-4944-0047.flac	111600
3752/4944/3752-4944-0010.flac	57599
3752/4944/3752-4944-0006.flac	62160
3752/4944/3752-4944-0051.flac	56560
3752/4944/3752-4944-0029.flac	35600
3752/4944/3752-4944-0068.flac	236080
3752/4944/3752-4944-0044.flac	37840
3752/4944/3752-4944-0013.flac	95120
3752/4944/3752-4944-0005.flac	38720
3752/4944/3752-4944-0052.flac	126800
3752/4944/3752-4944-0025.flac	59760
3752/4944/3752-4944-0064.flac	108880
3752/4944/3752-4944-0033.flac	67600
3752/4944/3752-4944-0048.flac	77280
3752/4944/3752-4944-0009.flac	41760
3752/4944/3752-4944-0008.flac	31040
3752/4944/3752-4944-0049.flac	44240
3752/4944/3752-4944-0032.flac	75840
3752/4944/3752-4944-0065.flac	67200
3752/4944/3752-4944-0024.flac	32480
3752/4944/3752-4944-0053.flac	140720
3752/4944/3752-4944-0004.flac	38800
3752/4944/3752-4944-0012.flac	88720
3752/4944/3752-4944-0045.flac	44240
3752/4944/3752-4944-0069.flac	163360
3752/4944/3752-4944-0028.flac	51360
3752/4944/3752-4944-0023.flac	40000
3752/4944/3752-4944-0062.flac	67840
3752/4944/3752-4944-0035.flac	52560
3752/4944/3752-4944-0019.flac	46880
3752/4944/3752-4944-0058.flac	32800
3752/4944/3752-4944-0039.flac	90960
3752/4944/3752-4944-0042.flac	51360
3752/4944/3752-4944-0015.flac	66160
3752/4944/3752-4944-0003.flac	44160
3752/4944/3752-4944-0054.flac	50880
3752/4944/3752-4944-0055.flac	34720
3752/4944/3752-4944-0002.flac	51600
3752/4944/3752-4944-0014.flac	36880
3752/4944/3752-4944-0043.flac	52800
3752/4944/3752-4944-0038.flac	45840
3752/4944/3752-4944-0059.flac	73920
3752/4944/3752-4944-0018.flac	118000
3752/4944/3752-4944-0034.flac	70720
3752/4944/3752-4944-0063.flac	33120
3752/4944/3752-4944-0022.flac	262400
1988/24833/1988-24833-0002.flac	72880
1988/24833/1988-24833-0014.flac	40480
1988/24833/1988-24833-0022.flac	44240
1988/24833/1988-24833-0018.flac	85600
1988/24833/1988-24833-0019.flac	43440
1988/24833/1988-24833-0023.flac	69120
1988/24833/1988-24833-0015.flac	75920
1988/24833/1988-24833-0003.flac	82560
1988/24833/1988-24833-0024.flac	96080
1988/24833/1988-24833-0008.flac	39520
1988/24833/1988-24833-0028.flac	47200
1988/24833/1988-24833-0004.flac	88000
1988/24833/1988-24833-0012.flac	58240
1988/24833/1988-24833-0013.flac	88560
1988/24833/1988-24833-0005.flac	103280
1988/24833/1988-24833-0009.flac	104320
1988/24833/1988-24833-0025.flac	46560
1988/24833/1988-24833-0026.flac	41520
1988/24833/1988-24833-0010.flac	48480
1988/24833/1988-24833-0006.flac	31680
1988/24833/1988-24833-0007.flac	84480
1988/24833/1988-24833-0011.flac	155040
1988/24833/1988-24833-0027.flac	40720
1988/24833/1988-24833-0016.flac	39280
1988/24833/1988-24833-0000.flac	53120
1988/24833/1988-24833-0020.flac	102400
1988/24833/1988-24833-0021.flac	68480
1988/24833/1988-24833-0001.flac	126320
1988/24833/1988-24833-0017.flac	97920
1988/147956/1988-147956-0015.flac	66800
1988/147956/1988-147956-0003.flac	39920
1988/147956/1988-147956-0023.flac	66240
1988/147956/1988-147956-0019.flac	98160
1988/147956/1988-147956-0018.flac	56560
1988/147956/1988-147956-0022.flac	120640
1988/147956/1988-147956-0002.flac	70320
1988/147956/1988-147956-0014.flac	34960
1988/147956/1988-147956-0025.flac	38560
1988/147956/1988-147956-0009.flac	82560
1988/147956/1988-147956-0029.flac	90400
1988/147956/1988-147956-0013.flac	46240
1988/147956/1988-147956-0005.flac	55520
1988/147956/1988-147956-0004.flac	144400
1988/147956/1988-147956-0012.flac	73120
1988/147956/1988-147956-0028.flac	94080
1988/147956/1988-147956-0008.flac	238720
1988/147956/1988-147956-0024.flac	49360
1988/147956/1988-147956-0027.flac	123680
1988/147956/1988-147956-0007.flac	93840
1988/147956/1988-147956-0011.flac	83680
1988/147956/1988-147956-0010.flac	61680
1988/147956/1988-147956-0006.flac	86080
1988/147956/1988-147956-0026.flac	110640
1988/147956/1988-147956-0001.flac	227360
1988/147956/1988-147956-0017.flac	100800
1988/147956/1988-147956-0021.flac	78960
1988/147956/1988-147956-0020.flac	108480
1988/147956/1988-147956-0016.flac	50720
1988/147956/1988-147956-0000.flac	239200
1988/148538/1988-148538-0006.flac	365840
1988/148538/1988-148538-0010.flac	138960
1988/148538/1988-148538-0011.flac	152800
1988/148538/1988-148538-0007.flac	119040
1988/148538/1988-148538-0000.flac	269200
1988/148538/1988-148538-0001.flac	176320
1988/148538/1988-148538-0014.flac	169840
1988/148538/1988-148538-0002.flac	71200
1988/148538/1988-148538-0003.flac	89280
1988/148538/1988-148538-0015.flac	277360
1988/148538/1988-148538-0008.flac	109040
1988/148538/1988-148538-0012.flac	218480
1988/148538/1988-148538-0004.flac	219200
1988/148538/1988-148538-0005.flac	261600
1988/148538/1988-148538-0013.flac	166480
1988/148538/1988-148538-0009.flac	118400
1919/142785/1919-142785-0045.flac	97760
1919/142785/1919-142785-0012.flac	86480
1919/142785/1919-142785-0004.flac	130720
1919/142785/1919-142785-0053.flac	176960
1919/142785/1919-142785-0028.flac	82560
1919/142785/1919-142785-0049.flac	253360
1919/142785/1919-142785-0008.flac	324560
1919/142785/1919-142785-0024.flac	45760
1919/142785/1919-142785-0032.flac	94720
1919/142785/1919-142785-0033.flac	123360
1919/142785/1919-142785-0025.flac	128080
1919/142785/1919-142785-0009.flac	93440
1919/142785/1919-142785-0048.flac	29440
1919/142785/1919-142785-0029.flac	42000
1919/142785/1919-142785-0052.flac	49600
1919/142785/1919-142785-0005.flac	301760
1919/142785/1919-142785-0013.flac	96160
1919/142785/1919-142785-0044.flac	92320
1919/142785/1919-142785-0018.flac	112960
1919/142785/1919-142785-0059.flac	139920
1919/142785/1919-142785-0022.flac	108320
1919/142785/1919-142785-0063.flac	44800
1919/142785/1919-142785-0034.flac	58880
1919/142785/1919-142785-0043.flac	113360
1919/142785/1919-142785-0014.flac	130080
1919/142785/1919-142785-0002.flac	164160
1919/142785/1919-142785-0055.flac	152160
1919/142785/1919-142785-0038.flac	94480
1919/142785/1919-142785-0039.flac	46080
1919/142785/1919-142785-0054.flac	123600
1919/142785/1919-142785-0003.flac	86480
1919/142785/1919-142785-0015.flac	68640
1919/142785/1919-142785-0042.flac	61920
1919/142785/1919-142785-0035.flac	57760
1919/142785/1919-142785-0062.flac	66240
1919/142785/1919-142785-0023.flac	115840
1919/142785/1919-142785-0058.flac	37760
1919/142785/1919-142785-0019.flac	134080
1919/142785/1919-142785-0036.flac	222000
1919/142785/1919-142785-0061.flac	278880
1919/142785/1919-142785-0020.flac	149440
1919/142785/1919-142785-0057.flac	132960
1919/142785/1919-142785-0000.flac	42560
1919/142785/1919-142785-0016.flac	44480
1919/142785/1919-142785-0041.flac	194400
1919/142785/1919-142785-0040.flac	126720
1919/142785/1919-142785-0017.flac	113680
1919/142785/1919-142785-0001.flac	176800
1919/142785/1919-142785-0056.flac	33600
1919/142785/1919-142785-0021.flac	27040
1919/142785/1919-142785-0060.flac	118480
1919/142785/1919-142785-0037.flac	47520
1919/142785/1919-142785-0051.flac	148640
1919/142785/1919-142785-0006.flac	44800
1919/142785/1919-142785-0010.flac	184080
1919/142785/1919-142785-0047.flac	282640
1919/142785/1919-142785-0030.flac	149920
1919/142785/1919-142785-0026.flac	90480
1919/142785/1919-142785-0027.flac	152560
1919/142785/1919-142785-0031.flac	82480
1919/142785/1919-142785-0046.flac	42160
1919/142785/1919-142785-0011.flac	224000
1919/142785/1919-142785-0007.flac	426000
1919/142785/1919-142785-0050.flac	140640
422/122949/422-122949-0016.flac	80240
422/122949/422-122949-0000.flac	323520
422/122949/422-122949-0020.flac	374560
422/122949/422-122949-0021.flac	203040
422/122949/422-122949-0001.flac	199280
422/122949/422-122949-0017.flac	35040
422/122949/422-122949-0026.flac	209760
422/122949/422-122949-0030.flac	47040
422/122949/422-122949-0010.flac	519040
422/122949/422-122949-0006.flac	228720
422/122949/422-122949-0007.flac	238880
422/122949/422-122949-0011.flac	275600
422/122949/422-122949-0031.flac	109760
422/122949/422-122949-0027.flac	305920
422/122949/422-122949-0032.flac	213760
422/122949/422-122949-0024.flac	155840
422/122949/422-122949-0008.flac	148800
422/122949/422-122949-0028.flac	58640
422/122949/422-122949-0004.flac	111760
422/122949/422-122949-0012.flac	251200
422/122949/422-122949-0013.flac	522320
422/122949/422-122949-0005.flac	156240
422/122949/422-122949-0029.flac	46640
422/122949/422-122949-0009.flac	389840
422/122949/422-122949-0025.flac	285600
422/122949/422-122949-0033.flac	88880
422/122949/422-122949-0002.flac	71600
422/122949/422-122949-0014.flac	460720
422/122949/422-122949-0034.flac	239760
422/122949/422-122949-0022.flac	260560
422/122949/422-122949-0018.flac	233040
422/122949/422-122949-0019.flac	305840
422/122949/422-122949-0023.flac	239040
422/122949/422-122949-0035.flac	75120
422/122949/422-122949-0015.flac	279440
422/122949/422-122949-0003.flac	303280
3000/15664/3000-15664-0005.flac	135360
3000/15664/3000-15664-0044.flac	222960
3000/15664/3000-15664-0013.flac	145920
3000/15664/3000-15664-0029.flac	91680
3000/15664/3000-15664-0009.flac	127600
3000/15664/3000-15664-0033.flac	357920
3000/15664/3000-15664-0025.flac	79520
3000/15664/3000-15664-0024.flac	226400
3000/15664/3000-15664-0032.flac	174400
3000/15664/3000-15664-0008.flac	207760
3000/15664/3000-15664-0028.flac	103680
3000/15664/3000-15664-0012.flac	193440
3000/15664/3000-15664-0045.flac	205440
3000/15664/3000-15664-0004.flac	46160
3000/15664/3000-15664-0019.flac	281920
3000/15664/3000-15664-0035.flac	314960
3000/15664/3000-15664-0023.flac	82481
3000/15664/3000-15664-0003.flac	74720
3000/15664/3000-15664-0042.flac	102560
3000/15664/3000-15664-0015.flac	212160
3000/15664/3000-15664-0039.flac	76080
3000/15664/3000-15664-0038.flac	252480
3000/15664/3000-15664-0014.flac	115280
3000/15664/3000-15664-0043.flac	158720
3000/15664/3000-15664-0002.flac	114720
3000/15664/3000-15664-0022.flac	103520
3000/15664/3000-15664-0034.flac	253840
3000/15664/3000-15664-0018.flac	90400
3000/15664/3000-15664-0021.flac	204240
3000/15664/3000-15664-0037.flac	161120
3000/15664/3000-15664-0017.flac	225360
3000/15664/3000-15664-0040.flac	164240
3000/15664/3000-15664-0001.flac	333760
3000/15664/3000-15664-0000.flac	50080
3000/15664/3000-15664-0041.flac	457120
3000/15664/3000-15664-0016.flac	140000
3000/15664/3000-15664-0036.flac	195600
3000/15664/3000-15664-0020.flac	256320
3000/15664/3000-15664-0011.flac	171680
3000/15664/3000-15664-0046.flac	85760
3000/15664/3000-15664-0007.flac	111440
3000/15664/3000-15664-0027.flac	64720
3000/15664/3000-15664-0031.flac	160320
3000/15664/3000-15664-0030.flac	49120
3000/15664/3000-15664-0026.flac	40640
3000/15664/3000-15664-0006.flac	40800
3000/15664/3000-15664-0010.flac	248720
1993/147965/1993-147965-0003.flac	118000
1993/147965/1993-147965-0002.flac	149760
1993/147965/1993-147965-0005.flac	138560
1993/147965/1993-147965-0008.flac	88000
1993/147965/1993-147965-0004.flac	46640
1993/147965/1993-147965-0007.flac	121120
1993/147965/1993-147965-0006.flac	141280
1993/147965/1993-147965-0001.flac	42960
1993/147965/1993-147965-0000.flac	69920
1993/147964/1993-147964-0005.flac	168240
1993/147964/1993-147964-0009.flac	143520
1993/147964/1993-147964-0008.flac	112640
1993/147964/1993-147964-0004.flac	116800
1993/147964/1993-147964-0003.flac	74960
1993/147964/1993-147964-0002.flac	101280
1993/147964/1993-147964-0001.flac	76000
1993/147964/1993-147964-0000.flac	134720
1993/147964/1993-147964-0007.flac	109840
1993/147964/1993-147964-0010.flac	329040
1993/147964/1993-147964-0006.flac	55520
1993/147966/1993-147966-0001.flac	201040
1993/147966/1993-147966-0000.flac	178160
1993/147966/1993-147966-0006.flac	52640
1993/147966/1993-147966-0005.flac	53520
1993/147966/1993-147966-0004.flac	77840
1993/147966/1993-147966-0003.flac	41520
1993/147966/1993-147966-0002.flac	66960
1993/147149/1993-147149-0010.flac	52480
1993/147149/1993-147149-0006.flac	446080
1993/147149/1993-147149-0026.flac	36080
1993/147149/1993-147149-0030.flac	248320
1993/147149/1993-147149-0027.flac	270400
1993/147149/1993-147149-0007.flac	126560
1993/147149/1993-147149-0011.flac	49920
1993/147149/1993-147149-0020.flac	271680
1993/147149/1993-147149-0016.flac	93520
1993/147149/1993-147149-0000.flac	107440
1993/147149/1993-147149-0001.flac	152560
1993/147149/1993-147149-0017.flac	60480
1993/147149/1993-147149-0021.flac	167840
1993/147149/1993-147149-0018.flac	212640
1993/147149/1993-147149-0022.flac	264640
1993/147149/1993-147149-0002.flac	92160
1993/147149/1993-147149-0014.flac	48880
1993/147149/1993-147149-0015.flac	132161
1993/147149/1993-147149-0003.flac	228800
1993/147149/1993-147149-0023.flac	171200
1993/147149/1993-147149-0019.flac	111360
1993/147149/1993-147149-0004.flac	118400
1993/147149/1993-147149-0012.flac	84480
1993/147149/1993-147149-0028.flac	162720
1993/147149/1993-147149-0008.flac	54240
1993/147149/1993-147149-0024.flac	187040
1993/147149/1993-147149-0025.flac	154320
1993/147149/1993-147149-0009.flac	276480
1993/147149/1993-147149-0029.flac	186640
1993/147149/1993-147149-0013.flac	81200
1993/147149/1993-147149-0005.flac	127680
6313/76958/6313-76958-0028.flac	60720
6313/76958/6313-76958-0004.flac	89040
6313/76958/6313-76958-0012.flac	105440
6313/76958/6313-76958-0024.flac	70000
6313/76958/6313-76958-0008.flac	37520
6313/76958/6313-76958-0009.flac	102400
6313/76958/6313-76958-0025.flac	60720
6313/76958/6313-76958-0013.flac	188960
6313/76958/6313-76958-0005.flac	92960
6313/76958/6313-76958-0029.flac	107120
6313/76958/6313-76958-0022.flac	100720
6313/76958/6313-76958-0018.flac	99120
6313/76958/6313-76958-0002.flac	48080
6313/76958/6313-76958-0014.flac	120240
6313/76958/6313-76958-0015.flac	54080
6313/76958/6313-76958-0003.flac	47600
6313/76958/6313-76958-0019.flac	49520
6313/76958/6313-76958-0023.flac	52080
6313/76958/6313-76958-0020.flac	37040
6313/76958/6313-76958-0016.flac	69600
6313/76958/6313-76958-0000.flac	46240
6313/76958/6313-76958-0001.flac	47520
6313/76958/6313-76958-0017.flac	80880
6313/76958/6313-76958-0021.flac	190800
6313/76958/6313-76958-0010.flac	106080
6313/76958/6313-76958-0006.flac	39120
6313/76958/6313-76958-0026.flac	70880
6313/76958/6313-76958-0030.flac	36240
6313/76958/6313-76958-0031.flac	35280
6313/76958/6313-76958-0027.flac	56080
6313/76958/6313-76958-0007.flac	59200
6313/76958/6313-76958-0011.flac	64400
6313/66125/6313-66125-0025.flac	85120
6313/66125/6313-66125-0009.flac	43360
6313/66125/6313-66125-0013.flac	32960
6313/66125/6313-66125-0005.flac	74240
6313/66125/6313-66125-0004.flac	52160
6313/66125/6313-66125-0012.flac	36640
6313/66125/6313-66125-0008.flac	71840
6313/66125/6313-66125-0024.flac	70560
6313/66125/6313-66125-0015.flac	131680
6313/66125/6313-66125-0003.flac	73280
6313/66125/6313-66125-0023.flac	149600
6313/66125/6313-66125-0019.flac	75040
6313/66125/6313-66125-0018.flac	47280
6313/66125/6313-66125-0022.flac	124480
6313/66125/6313-66125-0002.flac	49200
6313/66125/6313-66125-0014.flac	60560
6313/66125/6313-66125-0001.flac	72000
6313/66125/6313-66125-0017.flac	81040
6313/66125/6313-66125-0021.flac	79600
6313/66125/6313-66125-0020.flac	47840
6313/66125/6313-66125-0016.flac	119120
6313/66125/6313-66125-0000.flac	37680
6313/66125/6313-66125-0027.flac	231520
6313/66125/6313-66125-0007.flac	78880
6313/66125/6313-66125-0011.flac	81920
6313/66125/6313-66125-0010.flac	60880
6313/66125/6313-66125-0006.flac	48080
6313/66125/6313-66125-0026.flac	36320
6313/66129/6313-66129-0035.flac	67200
6313/66129/6313-66129-0023.flac	84000
6313/66129/6313-66129-0019.flac	39360
6313/66129/6313-66129-0003.flac	87200
6313/66129/6313-66129-0015.flac	120320
6313/66129/6313-66129-0014.flac	181360
6313/66129/6313-66129-0002.flac	58720
6313/66129/6313-66129-0018.flac	91280
6313/66129/6313-66129-0022.flac	68640
6313/66129/6313-66129-0034.flac	127360
6313/66129/6313-66129-0029.flac	113120
6313/66129/6313-66129-0005.flac	73280
6313/66129/6313-66129-0013.flac	57680
6313/66129/6313-66129-0033.flac	145040
6313/66129/6313-66129-0025.flac	74720
6313/66129/6313-66129-0009.flac	76480
6313/66129/6313-66129-0008.flac	81120
6313/66129/6313-66129-0024.flac	126800
6313/66129/6313-66129-0032.flac	29760
6313/66129/6313-66129-0012.flac	49440
6313/66129/6313-66129-0004.flac	62400
6313/66129/6313-66129-0028.flac	37120
6313/66129/6313-66129-0011.flac	35440
6313/66129/6313-66129-0007.flac	39280
6313/66129/6313-66129-0027.flac	82560
6313/66129/6313-66129-0031.flac	86800
6313/66129/6313-66129-0030.flac	54960
6313/66129/6313-66129-0026.flac	187040
6313/66129/6313-66129-0006.flac	47360
6313/66129/6313-66129-0010.flac	67680
6313/66129/6313-66129-0021.flac	206480
6313/66129/6313-66129-0017.flac	138960
6313/66129/6313-66129-0001.flac	188800
6313/66129/6313-66129-0000.flac	45040
6313/66129/6313-66129-0016.flac	119600
6313/66129/6313-66129-0020.flac	111680
251/136532/251-136532-0009.flac	58000
251/136532/251-136532-0005.flac	92080
251/136532/251-136532-0013.flac	74880
251/136532/251-136532-0012.flac	140640
251/136532/251-136532-0004.flac	396800
251/136532/251-136532-0008.flac	156640
251/136532/251-136532-0003.flac	261760
251/136532/251-136532-0015.flac	122080
251/136532/251-136532-0019.flac	149520
251/136532/251-136532-0023.flac	134320
251/136532/251-136532-0022.flac	24560
251/136532/251-136532-0018.flac	110000
251/136532/251-136532-0014.flac	36240
251/136532/251-136532-0002.flac	104800
251/136532/251-136532-0017.flac	245840
251/136532/251-136532-0001.flac	109680
251/136532/251-136532-0021.flac	104800
251/136532/251-136532-0020.flac	47600
251/136532/251-136532-0000.flac	156960
251/136532/251-136532-0016.flac	148080
251/136532/251-136532-0011.flac	135120
251/136532/251-136532-0007.flac	89680
251/136532/251-136532-0006.flac	41040
251/136532/251-136532-0010.flac	104960
251/118436/251-118436-0014.flac	106960
251/118436/251-118436-0002.flac	111440
251/118436/251-118436-0022.flac	72640
251/118436/251-118436-0018.flac	45280
251/118436/251-118436-0019.flac	183600
251/118436/251-118436-0023.flac	44320
251/118436/251-118436-0003.flac	176320
251/118436/251-118436-0015.flac	86080
251/118436/251-118436-0008.flac	99680
251/118436/251-118436-0012.flac	177680
251/118436/251-118436-0004.flac	53200
251/118436/251-118436-0005.flac	84960
251/118436/251-118436-0013.flac	131600
251/118436/251-118436-0009.flac	143280
251/118436/251-118436-0006.flac	111440
251/118436/251-118436-0010.flac	52000
251/118436/251-118436-0011.flac	119520
251/118436/251-118436-0007.flac	87200
251/118436/251-118436-0000.flac	100160
251/118436/251-118436-0016.flac	143520
251/118436/251-118436-0020.flac	88880
251/118436/251-118436-0021.flac	63680
251/118436/251-118436-0017.flac	46160
251/118436/251-118436-0001.flac	59600
251/137823/251-137823-0019.flac	196640
251/137823/251-137823-0023.flac	37360
251/137823/251-137823-0015.flac	41840
251/137823/251-137823-0003.flac	70400
251/137823/251-137823-0002.flac	50080
251/137823/251-137823-0014.flac	79680
251/137823/251-137823-0022.flac	114800
251/137823/251-137823-0018.flac	120080
251/137823/251-137823-0013.flac	79360
251/137823/251-137823-0005.flac	87120
251/137823/251-137823-0009.flac	93360
251/137823/251-137823-0025.flac	58560
251/137823/251-137823-0024.flac	39360
251/137823/251-137823-0008.flac	104400
251/137823/251-137823-0004.flac	175761
251/137823/251-137823-0012.flac	39760
251/137823/251-137823-0007.flac	56640
251/137823/251-137823-0011.flac	90480
251/137823/251-137823-0026.flac	44560
251/137823/251-137823-0010.flac	127280
251/137823/251-137823-0006.flac	63600
251/137823/251-137823-0021.flac	109120
251/137823/251-137823-0001.flac	87680
251/137823/251-137823-0017.flac	61680
251/137823/251-137823-0016.flac	108320
251/137823/251-137823-0000.flac	54960
251/137823/251-137823-0020.flac	86800
8842/302201/8842-302201-0015.flac	143760
8842/302201/8842-302201-0003.flac	132240
8842/302201/8842-302201-0002.flac	165360
8842/302201/8842-302201-0014.flac	249920
8842/302201/8842-302201-0013.flac	88560
8842/302201/8842-302201-0005.flac	161520
8842/302201/8842-302201-0009.flac	78640
8842/302201/8842-302201-0008.flac	95520
8842/302201/8842-302201-0004.flac	121440
8842/302201/8842-302201-0012.flac	76880
8842/302201/8842-302201-0007.flac	77680
8842/302201/8842-302201-0011.flac	83520
8842/302201/8842-302201-0010.flac	39600
